id,created_at,text,location,city
T2020_00606,2020-04-14T07,":shopping_cart: Don't miss our #ProductoftheMonth for April 2020: The brand new:high_voltage:SHARP NU-JC330:high_voltage:half-cell #solar #pv panel is the perfect solution for any rooftop, whether for your home or office installation: With 120 half-cells each panel offers 330W.  Find it here:","Hamburg, Germany",Hamburg
T2015_02995,2015-09-15T07,This wearable solar shirt produces around 1W of electricity. Enough to charge a phone in a few hours: [URL],"Hamburg, Germany",Hamburg
T2018_00478,2018-02-12T11,"Australia's solar power boom could almost double capacity in a year, analysts say#tech #Pakistan #cs","Hamburg, Germany",Hamburg
T2019_00071,2019-01-10T17,"A good read from @[REDACTED] on why wind, solar and natural gas are driving the shift away from coal. #gasforfuture","Hamburg, Germany",Hamburg
T2014_00425,2014-02-17T17,"#Ivanpah greater-than World’s largest #solar thermal power plant, over 300.000 mirrors [URL] via @[REDACTED] [URL]","Hamburg, Germany",Hamburg
T2022_01161,2022-11-25T08,":house_with_garden: Make the most of rooftops with our most efficient solar panel!  The NU-JC415 generates high yields. It is designed for residential, commercial and industrial rooftop installations.   :shield: 15 Yr EU Product Guarantee :shield: 25 Yr Linear Power Output Guarantee","Hamburg, Germany",Hamburg
T2021_00235,2021-02-05T13,Many #solar #developers entering the #PPA business as it promises to be the best approach for #utility-scale #PV power plants. But currently there is still a lot of room for improvement. Will only #big #players have a real chance as this article suggests?,"Hamburg, Germany",Hamburg
T2018_01610,2018-05-28T17,"“The impact of corporate solar is significant: the solar installations analyzed in the SEIA report produce enough electricity to power 402,000 U.S. homes and offset 2.4 million metric tons of carbon dioxide each year.”#tech #Pakistan #cs","Hamburg, Germany",Hamburg
T2018_01289,2018-04-21T15,New Bipartisan Legislation Would Repeal Trump’s Solar Tariffs: “I don’t know what good can possibly come as a consequence of stifling the growth of solar power.”#tech #Pakistan #cs,"Hamburg, Germany",Hamburg
T2018_01800,2018-06-20T01,Batteries boom enables world to get half of electricity from wind and solar by 2050 | Bloomberg New Energy Finance#tech #Pakistan #cs,"Hamburg, Germany",Hamburg
T2018_00172,2018-01-14T14,"Chernobyl's transformation into a massive solar plant is almost complete - “The new solar plant covers some 16,000 square metres (3.95 acres) and is fitted with 3,800 photovoltaic panels to convert sunlight into electricity.”#tech #Pakistan #cs","Hamburg, Germany",Hamburg
T2018_01727,2018-06-11T12,"Did you know? On this day, on June 11th 1973, scientists from the University of Delaware @[REDACTED]  finished building the first house powered by solar energy.  Ask for a free test of our new daily infographics rubric here:#OnThisDay #SolarPower","Hamburg, Germany",Hamburg
T2020_00518,2020-03-31T07,"Become a SHARP solar project partner!  Do you have experience with #solar or wind projects, especially in Germany, and are familiar with free-field PV systems? Contact us to discuss possible co-development opportunities:   DE:EN:","Hamburg, Germany",Hamburg
T2014_03214,2014-11-13T12,Photoset: This is great! Solar-powered glowing bicycle path in Netherlands inspired by Van Gogh’s Starry... [URL],"Hamburg, Germany",Hamburg
T2013_00588,2013-02-26T08,"Australian Wind Power Cheaper Than Fossil Fuels, Even Without a Carbon Price! Solar Is Right Behind! [URL]","Hamburg, Germany",Hamburg
T2017_02315,2017-07-30T15,":sun_with_face: Just learned there's a super-nerdy ""Solarcar for Everyone"" ready for mass production.#Crowdfunding #SolarCar","Hamburg, Germany",Hamburg
T2020_00091,2020-01-17T08,"Have you :eyes: seen our updated :page_facing_up: SHARP PV brochure? Discover the full array of SHARP Energy Solutions, our module portfolio and related case studies. It’s the perfect resource for designing any #solar installation. Download it for free from:#pvsolar #pv","Hamburg, Germany",Hamburg
T2016_03310,2016-10-17T09,"Tesla and Panasonic agree to build solar panels in Buffalo, if SolarCity acquisition happens#tech #Pakistan #cs","Hamburg, Germany",Hamburg
T2013_02122,2013-08-01T08,Floating #solar pv can produce clean energy while reducing #water evaporation. Great example in Singapore: [URL],"Hamburg, Germany",Hamburg
T2014_02454,2014-09-16T07,Pres advisor Aung Tun Thet points to #solar as innovative tech to leapfrog into clean energy age beyond the power grid. #euromoneyMM2014,"Hamburg, Germany",Hamburg
T2019_01706,2019-09-02T07,":shopping_cart: Don't miss our #ProductoftheMonth for September 2019: The Sharp ND-AF330C #solar panel is the perfect solution for free-field installations and industrial roofs: 72 cells, 330W power output, and 1500V system voltage. Contact us for more information:","Hamburg, Germany",Hamburg
T2019_01065,2019-06-03T12,Shell greift die Strombranche an und investiert Milliarden in erneuerbare Energien #transformation #shell #energy #solar #strom  #erneuerbar,"Hamburg, Germany",Hamburg
T2019_00671,2019-03-29T14,"TENDER NOTICE - Supply and Commissioning Support of SMBs with Diode Boxes for 129 MW SCCL Solar Photo Voltaic Power Project at TelanganaKindly note that tender is due on [PHONE], 13:00:00 Hrs. (IST)","Hamburg, Germany",Hamburg
T2018_00756,2018-03-03T08,"Three of my solar panels are still covered by snow, but the rest is not impacted at all because that’s what @[REDACTED] does.","Hamburg, Germany",Hamburg
T2022_00328,2022-03-23T06,What a shocking and audacious act of bearing witness to the war atrocities of #PutinsWar!   We need international cooperation and #Peace to overcome global challenges!   Invest in solar and wind energy now @[REDACTED] @[REDACTED] @[REDACTED]!,"Hamburg, Germany",Hamburg
T2019_01212,2019-06-24T12,#CSP #PV hybrid - Baseload solar competitive with fossil fuel.@[REDACTED] leads the way to cost efficient #renewable #energy #storage using #solar. At @[REDACTED] MENA panel discussion Martin will share his experiences with the NOOR Midelt project:,"Hamburg, Germany",Hamburg
T2022_00627,2022-05-25T19,AB Power Advisors erleichtert die Abnahme von Concho Valley Solarvia @[REDACTED] #ots #wirtschaft #news,"Hamburg, Germany",Hamburg
T2014_01280,2014-05-22T15,"#Nanotechnology to change our future and harvest solar energy, imagine solar clothing! #natureofthings","Hamburg, Germany",Hamburg
T2013_00233,2013-01-24T09,#Solar energy backed by #renewable and #sustainable biomass seems a viable opportunity for continous energy generation! [URL],"Hamburg, Germany",Hamburg
T2021_00248,2021-02-08T20,"me playing rover mechanic Simulator: Mission: replace camera Me: the solar panels look dirty Mission: yeah but we don't pay- I. Don't. Care. We won't loose any rover to the red dust, Not on MY watch! *furiously unscrews solar panels*","Hamburg, Germany",Hamburg
T2018_01083,2018-04-01T20,The client who was working for the energy department of a power company in the US requested us for making a feasibility study for installation of a 3MW solar PV power system,"Hamburg, Germany",Hamburg
T2021_00570,2021-04-06T07,"#DYK Our 445W panel boasts 9 round busbars ribbons per cell! Resistance losses are reduced compared to a 5 busbar panel and #solar energy is converted to electricity more efficiently, delivering a higher yield and improved reliability!   :backhand_index_pointing_right: Find out more:","Hamburg, Germany",Hamburg
T2021_01941,2021-11-04T17,Trina Solar: Hochwertige Vertex 670W-Module von Trina Solar an 70MW Fischerei-PV-Projekt ausgeliefert,"Hamburg, Germany",Hamburg
T2021_00901,2021-05-20T06,"Solar powered robot bun? Solar powered robot bun. So, more Cobalt this morning! :D Art by @[REDACTED] n.n","Hamburg, Germany",Hamburg
T2018_02635,2018-09-20T13,LONGi Solar: LONGi Solar belegt 3. Platz bei bankfähigsten PV-Modulmarken laut Bloomberg New Energy Finance,"Hamburg, Germany",Hamburg
T2019_01312,2019-07-05T13,"Verleser des Tages: Solar Penis  (Eigentlich ja “Solar Panels”, aber wenn Schlaf Mangelware wird, ist alles möglich.)","Hamburg, Germany",Hamburg
T2020_00717,2020-05-01T07,"Sunday is #InternationalSunDay, where we celebrate one of the safest energy sources that does not pollute the Earth, while giving untold opportunities for all. #Solar power is fundamental in powering future generations.  Discover our range of PV panels:","Hamburg, Germany",Hamburg
T2015_01553,2015-05-12T21,"Watched the Tesla Powerwall preso. Add solar energy, Project Loon, money - all in to buy my very own remote island.","Hamburg, Germany",Hamburg
T2015_00679,2015-03-05T14,How the first floating solar plant hopes to change waste energy in Australia ?! [URL] #innovation #tech #marketing #pr,"Hamburg, Germany",Hamburg
T2022_00520,2022-05-05T06,:star-struck: New SHARP PV Panel in the news. Our recently launched bifacial PV panel NB-JD540 was well received by our customers as well as the press.  Our press release:#solar #renewableenergy #innovation #sustainability #PV,"Hamburg, Germany",Hamburg
T2019_01890,2019-09-23T08,":chart_increasing: In the last decade, #solar PV capacity has dramatically increased, reports @[REDACTED]. We are excited to be part of this positive global move to #renewableenergy, offering innovation and expertise. Get in touch to discuss your next #energy project","Hamburg, Germany",Hamburg
T2014_02433,2014-09-12T12,MT @[REDACTED]: #Rwanda signs Clean Access Initiative deal for up to 1m rural solar systems @[REDACTED]: [URL],"Hamburg, Germany",Hamburg
T2022_01176,2022-11-28T14,"Project application installed with Sonnex N-type high efficiency bifacial glass/glass solar modules. Zero LID, less annual power degratation 0,25% and up to 30 years product warranty and 30 years power warranty, #Sonnex N-Type solar module ensures better performance #solar","Hamburg, Germany",Hamburg
T2021_02180,2021-12-26T09,I had fun in creating a “solar-powered” :sun: calculator with the Ambient Light Sensor and the Window Controls Overlay APIs::Christmas_tree:. Jump right to the postand enjoy the demo(best viewed on Android—needs a flag).,"Hamburg, Germany",Hamburg
T2014_01022,2014-04-21T15,Transparent Solar-Panel Windows Made Possible by Quantum Dot Breakthrough  - [URL] | #engineering | #solar | #energy,"Hamburg, Germany",Hamburg
T2016_03736,2016-11-24T00,The feds just gave batteries and rooftop solar panels access to big-time energy markets#tech #Pakistan #cs,"Hamburg, Germany",Hamburg
T2013_02106,2013-07-31T08,Deal for largest utility-driven #solar power project in the Southern hemisphere finalised in #Australia: [URL],"Hamburg, Germany",Hamburg
T2014_01539,2014-06-18T08,"How Elon Musk Takes on Climate Change With Big Bets on Solar, Battery Tech?! [URL] #innovation #Marketing #pr #future","Hamburg, Germany",Hamburg
T2018_03505,2018-12-22T22,Stanford scientists locate nearly all U.S. solar panels by applying machine learning to a billion satellite images#tech #Pakistan #cs,"Hamburg, Germany",Hamburg
T2017_01733,2017-06-15T12,All-girl engineer team invents solar-powered tent for the homeless &gt;&gt;#Innovation #tech #marketing #bm,"Hamburg, Germany",Hamburg
T2013_03125,2013-11-14T20,But seriously. I need a solar powered phone charger a water powered phone charger a carbon dioxide powered phone charger. SOMETHING.,"Hamburg, Germany",Hamburg
T2014_01792,2014-07-16T11,Boston Testing Solar-Powered Benches That Charge Smartphones [URL]   #techanddesign #smartphonefriendly,"Hamburg, Germany",Hamburg
T2022_00960,2022-09-13T14,:star-struck: New SHARP PV Panel in the news. Our recently launched NU-JC410B black framed PV panel was well received by our customers as well as the press all over EMEA.   Some examples of the coverage:    #solar #renewableenergy #innovation #sustainability #PV,"Hamburg, Germany",Hamburg
T2020_00612,2020-04-15T07,"Your budget as a #solar installer is limited and you need support for a new website, logo, or photography for a #PV project? Freelance platforms likeandoffer quick help and great value. [Unpaid advertisement]","Hamburg, Germany",Hamburg
T2019_01915,2019-09-25T08,":party_popper:In celebration of Sharp’s 60 years in the #solar industry, Peter Thiele, President of Sharp Energy Solutions in Europe, talks about our achievements and developments in solar module technology, and what the future holds for #RenewableEnergy","Hamburg, Germany",Hamburg
T2020_01588,2020-08-26T08,"We are very proud to announce that ProjectForum has officially relaunched its #marketplace for #solar #projects and solar #investments. From now on #project developers, # EPC contractors and #investors can sign in at","Hamburg, Germany",Hamburg
T2016_02687,2016-08-30T06,Solar-powered Pipe desalinizes 1.5 billion gallons of drinking water for California -Pipe desaliniz...,"Hamburg, Germany",Hamburg
T2020_02129,2020-10-29T21,"Total and Google Cloud develop Solar Mapper, a tool for estimating the solar energy potential of houses’ roofs  |","Hamburg, Germany",Hamburg
T2018_03193,2018-11-16T08,"so are ppl really sure we can cover the rising demand for energy w/out nuclear and fossil fuels, just employing solar, wind and hydro?  Power demand in Delhi can go up to 4,800MW this winter: Power distribution firms via @[REDACTED]","Hamburg, Germany",Hamburg
T2014_01331,2014-05-28T05,Vivid Solar Lamp:affordable solar-powered lighting system introduced by a local #Zambian company Sun Marvel Power Innovations via @[REDACTED],"Hamburg, Germany",Hamburg
